sound_id,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
a4_china4_081,コッコッガタン,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
a4_china4_082,コロッコカン,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
a4_china4_083,コワン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_cup2_012,ピーン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl1_005,バラバラバラ,5,4.0,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b1_particl1_018,ジャラジャラ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl1_035,ゴロゴロゴロ,5,4.0,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b1_particl1_045,ガッーフィズィー,5,4.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.7,0.6,0.0
b1_particl1_084,バラララーン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl1_099,ジャララララララララ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl2_004,ガラガラガラー,5,4.0,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b1_particl2_008,バラララーン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl2_053,ジャララララ,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl2_078,バラバラバララン,5,4.0,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b1_particl2_081,ジャラララ,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl2_096,ガラガラガラ,5,4.0,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b2_pump_012,シャーッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_pump_025,スーッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_pump_036,スィーポッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_pump_050,シッー,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_pump_072,スー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_016,シューッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_spray_023,シュー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_035,ジー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_047,シィィィィーッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_spray_049,シー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_053,ツシー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_059,シイーン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_081,シー,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_091,シャー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_095,ジーイ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_096,スー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_file_031,シャ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_file_034,ヒュン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_file_038,シュッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_file_045,ギー,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_file_053,クワッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_file_090,シャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp1_016,ザ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp1_042,ザットゥッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,-0.2
b3_sandpp1_060,ザシュ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp1_063,ジャッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp1_087,ザッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_004,シャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_009,シャッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_013,ジャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_026,ジャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_039,シュッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_044,ジャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_064,シャッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_068,シュッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_077,シュッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_085,プシュ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_saw1_008,ザッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_011,ジャキッジャ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_036,ギッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_041,ズザッ,5,4.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_060,トゥイ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_saw1_063,キュ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_saw2_076,ザリ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_saw2_084,ズウィートゥッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw2_089,シャーシャ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4_aircap_018,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_025,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_028,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_031,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_032,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_034,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_035,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_037,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_038,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_040,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_041,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_042,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_043,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_044,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_045,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_047,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_048,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_052,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_054,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_056,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_057,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_058,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_060,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_066,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_070,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_071,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_072,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_077,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_080,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_085,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_086,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_087,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_089,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_090,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_091,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_092,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_094,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_096,プツッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_009,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_014,パッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_018,チャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_021,ヂィッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_038,カリッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_041,パチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_042,クリッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_050,ツッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_053,ティン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4_sticks_077,ピチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_080,ギッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_007,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_012,ディン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cap2_015,テン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cap2_023,トッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_035,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_036,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_050,ディン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cap2_051,ディン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cap2_057,ディン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cap2_084,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cap2_094,カンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_044,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clap1_059,カッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_062,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clap1_070,パチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_076,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_077,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_080,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clap1_081,コツ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clap1_085,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_086,チッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_093,タッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_094,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clap1_096,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_001,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_002,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_003,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_005,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_007,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_008,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_009,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_012,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_015,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_017,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_021,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_023,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_025,パッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_026,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_034,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_036,タンッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_037,コッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_066,プッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_077,プッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_079,プッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_086,タッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_025,タッタッタ,4,5.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_claps1_036,パンパンパン,4,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps1_040,パパパ,5,4.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps1_057,パッパッパッパ,4,5.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_claps1_058,タタタッタ,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b5_claps1_069,パチパチパチ,5,4.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps1_099,パチパチパチパチパチチ,5,4.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps2_000,ポテ,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_claps2_004,タタンッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps2_008,タタンッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps2_015,タタンッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps2_017,タタンッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps2_026,パッパッパ,4,5.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_claps2_052,ツタタタッ,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b5_claps2_053,パンパンパンパン,4,5.0,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps2_055,ツタタタッ,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b5_claps2_074,ツタタタッ,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b5_claps2_077,タタタタタッ,5,4.0,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b5_clip1_000,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_001,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_002,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_004,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_005,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_006,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_012,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_014,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_016,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_018,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_020,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_021,パチ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_023,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_030,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_032,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_039,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip1_040,チ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_clip2_020,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_021,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_022,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_023,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_025,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_026,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_027,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_028,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_043,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clip2_048,カチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cracker_000,タン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cracker_001,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_cracker_004,パッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_cracker_016,タッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_032,バッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_039,ザ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_snap_041,バラッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_045,ブチッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_060,ジャッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_068,パン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_snap_084,バッ,4,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_098,ザッ,5,4.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c1_bell1_007,チャリリリー,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell1_022,リンリリリン,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell1_023,リィリィーン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_007,チリリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_013,チリンチリン,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_016,チリリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_018,リンリリーン,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_025,チリリリ,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells1_019,リンチリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_009,チャリリリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_017,チリンチリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_021,チャリチャリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_024,チリリリリン,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_029,チリリリン,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
