sound_id,audio_path,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
b1_particl2_026,b1/particl2/026.wav,パラララー,5,4.33,-0.07725326220194499,-0.3390051523844402,-0.9966580852447493,-0.9991041406920108,-0.6570012738074054,0.475985540526614,1.0,-1.0,0.4287981859410431,1.0
b1_particl2_048,b1/particl2/048.wav,ザザザザ,5,4.33,-0.042801221211751304,-0.4205962816874187,-0.99759585353607,-0.9991881569822837,-0.5974552964409053,0.5651414183955061,1.0,-1.0,1.0,1.0
b2_pump_023,b2/pump/023.wav,スーッ,5,4.33,-0.48652076721191406,-0.004523038864135742,0.1785515034811811,0.04999629603284328,-0.3501015177804886,-0.24052427405980736,1.0,-1.0,-0.26780045351473925,1.0
b2_pump_035,b2/pump/035.wav,スーッ,5,4.33,-0.4916545550028483,0.14391700426737464,0.0311922476509634,0.043221419933992866,-0.34073151630424237,-0.1305587828497451,1.0,-1.0,-0.32585034013605446,1.0
b2_pump_041,b2/pump/041.wav,スーッ,5,4.33,-0.5156091054280599,0.048265933990478516,-0.21105960622198017,-0.014689288247697885,-0.22238385482687717,-0.20953095166806956,1.0,-1.0,-0.32585034013605446,1.0
b2_pump_057,b2/pump/057.wav,スーッ,5,4.33,-0.4867820739746094,0.07493138313293457,-0.12970734586784072,-0.05274617615771582,-0.314803482869105,-0.11465679206499602,1.0,-1.0,-0.26780045351473925,1.0
b2_spray_038,b2/spray/038.wav,シー,5,4.33,-0.45808935165405273,0.1470792293548584,-0.9538710891534495,-0.995021314323401,-0.9971769577607826,-0.6519284522078685,1.0,-1.0,1.0,1.0
b2_spray_041,b2/spray/041.wav,ズゥー,5,4.33,-0.17795070012410483,-0.08323001861572266,-0.9951075869390429,-0.9993601859162011,-0.99949300297826,-0.2881386531728093,1.0,-1.0,1.0,1.0
b2_spray_063,b2/spray/063.wav,シーッ,5,4.33,-0.1894543170928955,-0.30101664861043287,-0.9940018646626498,-0.9992647148700291,-0.9982384069789791,0.22595813395894582,1.0,-1.0,0.7190476190476189,1.0
b2_spray_069,b2/spray/069.wav,シャーッ,5,4.33,-0.11058441797892253,-0.35971625645955396,-0.9970934474617852,-0.9995099618269463,-0.9979570448279188,0.5603596249998795,1.0,-1.0,1.0,1.0
b2_spray_090,b2/spray/090.wav,シューッ,5,4.33,-0.4593118031819661,0.054854313532511356,-0.9658045606693682,-0.9950036435371286,-0.9943846288541384,1.0,0.6318874900695635,-1.0,0.13854875283446716,1.0
b2_spray_092,b2/spray/092.wav,スー,5,4.33,-0.5535241762797037,0.13045342763264978,-0.9209168108053859,-0.9903226852150703,-0.9933874260373059,1.0,0.6000471193217434,-0.857596371882086,1.0,1.0
b2_spray_098,b2/spray/098.wav,シー,5,4.33,-0.5983819961547852,0.22260793050130212,-0.9032517075391527,-0.9856940426128833,-0.9940724061134051,1.0,0.27662909806344893,-0.6253968253968254,1.0,1.0
b2_spray_099,b2/spray/099.wav,シー,5,4.33,-0.6009275118509928,0.23885560035705566,-0.8531565449888674,-0.9879181271535171,-0.9930590761393087,1.0,0.2799820759873002,-0.39319727891156453,1.0,1.0
b3_file_078,b3/file/078.wav,ヒュ,5,4.33,-0.7094753583272299,0.1681673526763916,-0.7975517131740787,-0.9711914601393578,-0.7731079650224352,1.0,0.48479059202621233,-1.0,-0.20975056689342403,1.0
b3_file_087,b3/file/087.wav,シッ,5,4.33,-0.5591699282328287,0.039690494537353516,-0.9223172649827459,-0.9892727478297852,-0.9087151725569662,1.0,-0.08940339023755384,-1.0,-0.09365079365079368,1.0
b3_sandpp1_001,b3/sandpp1/001.wav,ジッ,5,4.33,-0.30240194002787274,-0.22703822453816724,-0.9791366465721495,-0.9849142100651244,-0.610533872560793,1.0,-0.45842175100466676,-0.39319727891156453,-0.26780045351473925,1.0
b3_sandpp1_006,b3/sandpp1/006.wav,ジャリ,5,4.33,-0.2481351693471273,-0.30415844917297363,-0.9604498476970804,-0.9888424773123213,-0.6659764915505113,1.0,0.0826373079847249,-0.857596371882086,-0.03560090702947846,1.0
b3_sandpp1_021,b3/sandpp1/021.wav,ザッ,5,4.33,-0.4322727521260579,-0.08618950843811035,-0.9177718901227108,-0.9673972991407371,-0.6301108076861107,1.0,-0.042948314847074065,-1.0,-0.20975056689342403,1.0
b3_sandpp1_040,b3/sandpp1/040.wav,ジッ,5,4.33,-0.22310304641723633,-0.2675656477610271,-0.9666735086090867,-0.9795038701834398,-0.6785115273651241,1.0,0.5271741455989218,-1.0,-0.03560090702947846,1.0
b3_sandpp1_046,b3/sandpp1/046.wav,ビリ,5,4.33,-0.10393563906351726,-0.4466512997945149,-0.9861251991215783,-0.9883055662011377,-0.7417444891275791,1.0,-0.3391462883045666,-0.39319727891156453,-0.32585034013605446,1.0
b3_sandpp1_068,b3/sandpp1/068.wav,ジヤ,5,4.33,-0.2463801701863607,-0.2894551753997803,-0.9739411428238813,-0.9859026259852003,-0.647425468524302,1.0,0.007684938797201335,-0.39319727891156453,-0.1517006802721089,1.0
b3_sandpp1_078,b3/sandpp1/078.wav,ジャッ,5,4.33,-0.11528340975443523,-0.32396586736043287,-0.9759221621733146,-0.9506181176480392,-0.8190282528797903,1.0,0.29082021021691107,-0.39319727891156453,-0.32585034013605446,1.0
b3_sandpp2_001,b3/sandpp2/001.wav,ジー,5,4.33,-0.16940951347351074,-0.344777266184489,-0.9918674174993909,-0.9969618987214587,-0.8681205426044163,0.8899601209280539,1.0,-1.0,0.022448979591836747,1.0
b3_sandpp2_093,b3/sandpp2/093.wav,ズイッ,5,4.33,-0.26332871119181317,-0.2678337097167969,-0.977789075523492,-0.9918882640410187,-0.7361332283663006,1.0,0.6304725217941598,-1.0,0.2546485260770976,1.0
b3_saw1_014,b3/saw1/014.wav,カシャコン,5,4.33,-0.7204767862955729,0.2734163602193197,-0.24735731091061142,-0.9489834678826827,-0.7150048798159363,1.0,1.0,-1.0,-0.1517006802721089,1.0
b3_saw1_018,b3/saw1/018.wav,シツシ,5,4.33,-0.8149201075236002,0.45918051401774085,1.0,-0.9485447016661592,-0.7199638134540587,0.6540612856541277,1.0,-1.0,-0.26780045351473925,1.0
b3_saw1_049,b3/saw1/049.wav,ジュッ,5,4.33,-0.7993931770324707,0.23940841356913245,-0.5491933130392034,-0.9119294125594511,-0.6212811282853634,0.6647038399059899,1.0,-1.0,-0.09365079365079368,1.0
b4_sticks_033,b4/sticks/033.wav,カチッ,5,4.33,-0.22149070103963217,-0.20723867416381836,-0.9799413075031996,-0.9989130855790028,-0.9401687469548459,0.564161692685841,1.0,0.5356009070294785,-0.32585034013605446,1.0
b5_cap2_019,b5/cap2/019.wav,バッ,5,4.33,-0.10153889656066895,-0.39573891957600904,-0.9829766266507857,-0.9855076479421776,-0.3345491132214431,1.0,0.13829948976458484,0.7678004535147392,-0.38390022675736957,0.3931972789115645
b5_cap2_020,b5/cap2/020.wav,バッ,5,4.33,-0.2529601256052653,-0.2622530460357666,-0.9637728507791323,-0.943341584693387,0.2968768983640515,0.7273039816229225,-0.7396650864127603,0.7678004535147392,-0.38390022675736957,1.0
b5_cap2_021,b5/cap2/021.wav,バッ,5,4.33,-0.08591715494791667,-0.4126598040262859,-0.9857776316194332,-0.9820042598513002,-0.2619289923455481,1.0,-0.4144740289076325,0.7678004535147392,-0.38390022675736957,0.044897959183673494
b5_cap2_025,b5/cap2/025.wav,ティッ,5,4.33,-0.08228325843811035,-0.4555177688598633,-0.9834952702727817,-0.9874590905800276,-0.7401854051811546,1.0,-0.4094617757388891,1.0,-0.38390022675736957,-0.18730158730158736
b5_cap2_040,b5/cap2/040.wav,バッ,5,4.33,-0.07729427019755046,-0.45604610443115234,-0.9793254235372127,-0.9922830312086631,0.01985057119046174,1.0,-0.47878627747130964,1.0,-0.38390022675736957,0.1609977324263039
b5_cap2_049,b5/cap2/049.wav,バッ,5,4.33,-0.16370066006978354,-0.36869208017985033,-0.9752150097038791,-0.9881161872678612,0.35963806768841367,0.29338019713409946,-0.13507743781537218,1.0,-0.38390022675736957,0.2770975056689343
b5_cap2_060,b5/cap2/060.wav,パッ,5,4.33,-0.053537845611572266,-0.40349372227986646,-0.9765229778849179,-0.900007509183753,-0.8097302862003869,1.0,-0.5587708458617549,1.0,-0.38390022675736957,0.2770975056689343
b5_cap2_061,b5/cap2/061.wav,パン,5,4.33,-0.042714834213256836,-0.5221422513326008,-0.9616357331081457,-0.8975338057147896,-0.4678948584506083,1.0,0.5214962169140298,1.0,-0.4419501133786848,-0.3034013605442178
b5_cap2_069,b5/cap2/069.wav,ティッ,5,4.33,-0.15787172317504883,-0.3586702346801758,-0.9691165974617475,-0.9411165825097263,-0.38118983056181266,1.0,0.6009193114166749,1.0,-0.38390022675736957,0.8575963718820862
b5_cap2_070,b5/cap2/070.wav,ティッ,5,4.33,-0.2684757709503174,-0.30406816800435377,-0.9358980495039052,-0.871155883744665,0.3052176391173933,0.5228036302645345,-0.5030846060985347,0.7678004535147392,-0.38390022675736957,1.0
b5_clap1_078,b5/clap1/078.wav,ティ,5,4.33,-0.5726199150085449,-0.3486445744832356,-0.9884680762608764,-0.9601393172398911,0.2228897536715404,0.7130768714601137,-0.4937718888188868,0.7678004535147392,-0.38390022675736957,0.9736961451247166
b5_clap2_013,b5/clap2/013.wav,パッ,5,4.33,-0.5066836675008138,-0.28842035929361987,-0.9455535444049208,-0.9853145538298606,0.3965448761184913,0.4584654853495034,-0.5223468986421376,1.0,-0.4419501133786848,1.0
b5_claps1_085,b5/claps1/085.wav,パパパパパ,5,4.33,-0.02108303705851237,-0.7474419275919597,-0.9989624219488623,-0.9841849179120046,1.0,-0.5000301703060728,-0.9313530359750664,-1.0,-0.38390022675736957,1.0
b5_claps1_095,b5/claps1/095.wav,パンパンパンパンパンパンパン,5,4.33,-0.07878494262695312,-0.6224503517150879,-0.9979398390378719,-0.9877980330931122,0.9589972654805106,-0.17812411720565768,-0.9402950705484485,1.0,-0.38390022675736957,1.0
b5_claps2_014,b5/claps2/014.wav,トタッ,5,4.33,-0.39922300974527997,-0.4202586809794109,-0.9696952347308806,-0.9536733829674331,0.2729905120227698,0.4086120108944744,-0.1324398939055984,1.0,-0.4419501133786848,1.0
b5_claps2_058,b5/claps2/058.wav,パッパッパッパッ,5,4.33,-0.1558394432067871,-0.5311112403869629,-0.99436433811282,-0.9916137898920706,0.14283010193571455,0.69890019488359,-0.22718291400108825,1.0,-0.4419501133786848,1.0
b5_claps2_069,b5/claps2/069.wav,パパパパパ,5,4.33,-0.1374231974283854,-0.6129295031229656,-0.9956494474585043,-0.9723360706798626,0.7120894001370801,0.10926995717039567,-0.7768479410822327,-1.0,-0.38390022675736957,1.0
b5_snap_000,b5/snap/000.wav,ザッ,5,4.33,0.1973083813985189,-0.4092038472493489,-0.9922288849833131,-0.9475399208214949,0.3082859509054223,0.663967774886586,-0.6511619708704318,0.5356009070294785,-0.09365079365079368,-0.07120181405895692
b5_snap_030,b5/snap/030.wav,トッ,5,4.33,-0.13132993380228677,-0.034959713617960686,-0.9861393690015675,-0.9871824922473234,-0.34276365927641517,1.0,0.19113727624710952,0.5356009070294785,-0.32585034013605446,1.0
b5_snap_065,b5/snap/065.wav,トゥッ,5,4.33,-0.21664921442667642,0.049254337946573856,-0.9621459194161561,-0.9772762093065285,-0.2777584619406669,1.0,-0.17597600582242157,0.7678004535147392,-0.38390022675736957,1.0
b5_snap_069,b5/snap/069.wav,ツッ,5,4.33,0.04805779457092285,-0.25591214497884107,-0.9943316010715939,-0.9930628922002168,-0.37069476907218535,0.962829555558445,0.70766638167886,0.7678004535147392,-0.38390022675736957,1.0
b5_snap_071,b5/snap/071.wav,パッ,5,4.33,-0.01140133539835612,-0.15750233332316088,-0.9912802687009238,-0.992475539427788,-0.03634055776430567,0.716098064048514,0.2257897564999316,0.7678004535147392,-0.38390022675736957,1.0
c1_bell1_016,c1/bell1/016.wav,チンチリリ,5,4.33,-0.3311729431152344,-0.13144850730895996,-0.9818349028414715,-0.9983030000328501,-0.9996882048713759,1.0,-0.5769949071798297,0.5356009070294785,-0.26780045351473925,1.0
c1_bell2_026,c1/bell2/026.wav,リンリン,5,4.33,-0.014602740605672201,-0.5221447944641113,-0.9986624079468811,-0.9997951464994526,-0.999813883153715,1.0,-0.8959228768411637,0.5356009070294785,-0.32585034013605446,1.0
c1_bells1_001,c1/bells1/001.wav,チリリリ,5,4.33,-0.007888237635294596,-0.36223697662353516,-0.9973031823212015,-0.9997954204041707,-0.9999267612027549,1.0,-0.810612084069578,-1.0,-0.32585034013605446,1.0
c1_bells1_003,c1/bells1/003.wav,チャララ,5,4.33,-0.11317849159240723,-0.31706531842549635,-0.9962932415300593,-0.9995555051467825,-0.9999192046414401,1.0,-0.6917103628978505,-1.0,-0.20975056689342403,1.0
c1_bells1_007,c1/bells1/007.wav,チャリリン,5,4.33,-0.17227021853129068,-0.3190650939941406,-0.9942468698188602,-0.9993748215390882,-0.9998999111310488,1.0,-0.7427132847944815,-1.0,-0.09365079365079368,1.0
c1_bells1_028,c1/bells1/028.wav,チリリン,5,4.33,-0.18765409787495932,-0.2310293515523274,-0.992317465837146,-0.999242437067165,-0.9998717512021181,1.0,-0.38873912887717643,0.5356009070294785,-0.32585034013605446,1.0
c1_bells1_047,c1/bells1/047.wav,チリリリ,5,4.33,-0.10905162493387859,-0.25742650032043457,-0.9963510641408282,-0.9995486465841024,-0.9999134944851039,1.0,-0.7708792069433682,0.5356009070294785,-0.32585034013605446,1.0
c1_bells2_004,c1/bells2/004.wav,チリン,5,4.33,-0.12512699762980142,-0.25370589892069506,-0.995750889371717,-0.9994959057409943,-0.9998343304709751,1.0,-0.35483051638816787,-1.0,-0.20975056689342403,1.0
c1_bells2_014,c1/bells2/014.wav,シャリリン,5,4.33,-0.09183478355407715,-0.3262754281361897,-0.9974567741838146,-0.9996058244798169,-0.9998581494463379,1.0,-0.8023731132510545,-1.0,-0.32585034013605446,1.0
c1_bells2_019,c1/bells2/019.wav,リリリリン,5,4.33,-0.053233941396077476,-0.46807686487833666,-0.9972765222545583,-0.99973206153782,-0.9999204598427934,1.0,-0.80008452082811,-1.0,-0.32585034013605446,1.0
c1_bells3_030,c1/bells3/030.wav,シャリリリン,5,4.33,-0.04413421948750814,-0.3702967961629231,-0.9975030150930161,-0.9997410195705414,-0.9998927148824893,1.0,-0.4903548887154283,-1.0,-0.26780045351473925,1.0
c1_bells3_035,c1/bells3/035.wav,チリチリン,5,4.33,0.050278822580973305,-0.49154154459635424,-0.999134482849159,-0.9998654512200417,-0.9998763184429951,1.0,-0.6926430834361732,-1.0,-0.09365079365079368,1.0
c1_bells3_048,c1/bells3/048.wav,リンリーン,5,4.33,0.07054686546325684,-0.5041305224100749,-0.9992549341654298,-0.9998873856400426,-0.9998783955122137,1.0,-0.5070579092777538,-1.0,-0.26780045351473925,1.0
c1_bells4_045,c1/bells4/045.wav,シャンシャーン,5,4.33,0.0993662675221761,-0.12720155715942383,-0.9968001902161233,-0.9987000448944612,-0.9993921851926049,1.0,-0.7097594586456353,0.07120181405895698,0.6609977324263039,1.0
c1_coins1_075,c1/coins1/075.wav,カラカラン,5,4.33,-0.25138306617736816,0.09740885098775232,-0.9802027529519165,-0.99657964126919,-0.246639483805698,1.0,-0.9251975115744283,0.7678004535147392,-0.38390022675736957,1.0
c1_coins3_020,c1/coins3/020.wav,チリン,5,4.33,0.17166852951049805,-0.6730693181355794,-0.9992585673196172,-0.9996929499834691,-0.9915073388743827,-0.7022578203659087,1.0,0.5356009070294785,-0.32585034013605446,1.0
c1_coins4_026,c1/coins4/026.wav,ジャラ,5,4.33,-0.4669766426086426,-0.0953071117401123,-0.9660125438768937,-0.9941630951938923,-0.6022723931537817,-0.21147375186727058,1.0,-0.16099773242630389,-0.20975056689342403,1.0
c1_coins4_032,c1/coins4/032.wav,ジャラ,5,4.33,-0.37812646230061847,-0.1717268625895183,-0.9661383295414699,-0.996370255478402,-0.7482997500113637,0.11365219725673015,1.0,0.30340136054421774,-0.1517006802721089,1.0
c1_coins4_052,c1/coins4/052.wav,ザッ,5,4.33,-0.14907081921895346,-0.3646693229675293,-0.9931268911282805,-0.9994771259922361,-0.8517386925453064,0.21628047113734472,1.0,-1.0,-0.26780045351473925,1.0
c1_tambouri_009,c1/tambouri/009.wav,シャリン,5,4.33,-0.0625920295715332,-0.10380268096923828,-0.991493366068029,-0.995944240984797,-0.9986401010257127,-0.2958377328152555,1.0,-1.0,-0.03560090702947846,1.0
c2_book1_072,c2/book1/072.wav,ガッ,5,4.33,-0.1813671588897705,-0.14108920097351074,-0.7634253193434921,0.6867599277502114,0.1981077060353882,-0.05693747234576452,-0.8688255013273148,-0.857596371882086,-0.26780045351473925,1.0
c2_book2_093,c2/book2/093.wav,バサッ,5,4.33,-0.2874174912770589,-0.08086848258972168,-0.5563310658084889,1.0,-0.008246390575823326,-0.3944945941525161,-0.21905637957321844,-1.0,-0.32585034013605446,1.0
c2_book2_099,c2/book2/099.wav,ザッ,5,4.33,-0.3647591272989909,-0.05549740791320801,-0.3054238375877474,0.022396411837403818,-0.03319118082983019,0.5346647730035881,-0.7344942886041426,-0.6253968253968254,-0.26780045351473925,1.0
c2_crumple_072,c2/crumple/072.wav,バリバリバリバリ,5,4.33,-0.08823299407958984,-0.20981677373250318,-0.9150494324556812,-0.9673415205878112,-0.5808524308393551,1.0,0.831452215244217,-1.0,-0.38390022675736957,1.0
c2_tear_075,c2/tear/075.wav,ジャッジュアー,5,4.33,-0.14910515149434408,0.05291493733723962,-0.9895901689428038,-0.988212539338906,-0.7040632435353709,0.5112086724739748,1.0,-1.0,1.0,1.0
c3_cymbals_081,c3/cymbals/081.wav,カン,5,4.33,-0.02784276008605957,-0.5028408368428547,-0.9987228502502365,-0.9526627290442613,0.5021169722919996,-0.02192278886028043,-0.016895473505408654,0.5356009070294785,-0.32585034013605446,1.0
c3_drum_050,c3/drum/050.wav,ドォン,5,4.33,0.0700830618540446,-0.26327784856160474,-0.9997280754565102,1.0,-0.7806758983675685,-0.9928232286979215,-0.9997682466868199,0.5356009070294785,0.8351473922902494,1.0
c3_drum_051,c3/drum/051.wav,ドォン,5,4.33,0.14171083768208823,-0.3359950383504231,-0.9997778916051439,1.0,-0.791485252393306,-0.9921210444112416,-0.9995413997194306,0.5356009070294785,0.6609977324263039,1.0
c3_drum_052,c3/drum/052.wav,ドォン,5,4.33,0.07405932744344075,-0.28228839238484693,-0.9995903185828628,1.0,-0.6332368944428722,-0.9877168240574027,-0.9995037124372121,0.5356009070294785,0.4868480725623583,1.0
c3_drum_053,c3/drum/053.wav,ドォン,5,4.33,0.15741364161173502,-0.3614805539449055,-0.9998664613802236,1.0,-0.9186797358267768,-0.9934869242847215,-0.9998268817772133,0.30340136054421774,0.8931972789115644,1.0
c3_drum_054,c3/drum/054.wav,ドォン,5,4.33,0.14928102493286133,-0.3395347595214844,-0.9997767027677841,1.0,-0.8384793193783832,-0.9932752912235124,-0.9997081235897464,0.30340136054421774,0.6609977324263039,1.0
c3_drum_055,c3/drum/055.wav,ドォン,5,4.33,0.19028226534525552,-0.41351191202799487,-0.9998232147655949,1.0,-0.8376329501364019,-0.9895441667265863,-0.9994286491496319,0.30340136054421774,0.5448979591836735,1.0
c3_drum_056,c3/drum/056.wav,ドォン,5,4.33,0.1442116896311442,-0.36759821573893237,-0.9997777590299705,1.0,-0.7978245792478666,-0.9919210647703904,-0.999567899754661,0.30340136054421774,0.7770975056689343,1.0
c3_drum_057,c3/drum/057.wav,ドォン,5,4.33,0.17587812741597494,-0.404617150624593,-0.9998560093359095,1.0,-0.905414895815647,-0.9923610878061893,-0.999584953520413,0.30340136054421774,0.7770975056689343,1.0
c3_drum_058,c3/drum/058.wav,ドォン,5,4.33,0.1684440771738688,-0.3793036142985027,-0.9998126180045194,1.0,-0.8233770530896241,-0.9897420707538116,-0.9993832015791808,0.30340136054421774,0.7190476190476189,1.0
c3_drum_059,c3/drum/059.wav,ドォン,5,4.33,0.1757501761118571,-0.4117987950642903,-0.9998417655790353,1.0,-0.8717625258799724,-0.9925512994085651,-0.9994103182679548,0.30340136054421774,0.7770975056689343,1.0
c3_drum_060,c3/drum/060.wav,ドォン,5,4.33,0.1505312124888102,-0.31954820950826,-0.9997947200304919,1.0,-0.8487082705867878,-0.9923566603406092,-0.9997306685150034,0.30340136054421774,0.6609977324263039,1.0
c3_drum_061,c3/drum/061.wav,ドォン,5,4.33,0.1544356346130371,-0.3417846361796062,-0.9997868690102385,1.0,-0.7410280256499022,-0.9921434219667467,-0.9993609813489175,0.30340136054421774,0.5448979591836735,1.0
c3_drum_062,c3/drum/062.wav,ドォン,5,4.33,0.1752626895904541,-0.35927772521972656,-0.9998212203516477,1.0,-0.8312095438790649,-0.9890196807691909,-0.9995526339078624,0.30340136054421774,0.7190476190476189,1.0
c3_drum_063,c3/drum/063.wav,ドォン,5,4.33,0.18644277254740396,-0.4016650517781575,-0.999813927973781,1.0,-0.829644741333111,-0.9870853333549552,-0.9992533323498124,0.30340136054421774,0.5448979591836735,1.0
c3_drum_064,c3/drum/064.wav,ドォン,5,4.33,0.20705962181091309,-0.38294156392415357,-0.9998685821093201,1.0,-0.8589019731251808,-0.9891967432644773,-0.9992177457084687,0.30340136054421774,0.5448979591836735,1.0
c3_drum_065,c3/drum/065.wav,ドォン,5,4.33,0.21746404965718588,-0.3586071332295735,-0.9998688152273683,1.0,-0.8659877575886287,-0.9869640174273703,-0.9990893681393419,0.30340136054421774,0.4868480725623583,1.0
c3_drum_067,c3/drum/067.wav,ドォン,5,4.33,0.19028321901957193,-0.3704396883646648,-0.9998304332314956,1.0,-0.8121731426683565,-0.9858633999254642,-0.9988905537650862,0.30340136054421774,0.5448979591836735,1.0
c3_drum_068,c3/drum/068.wav,ドォン,5,4.33,0.1858485539754232,-0.3461559613545735,-0.9998392927548279,1.0,-0.843373311384475,-0.9879619717935196,-0.9993307222476219,0.30340136054421774,0.6029478458049887,1.0
c3_drum_069,c3/drum/069.wav,ドォン,5,4.33,0.17545715967814127,-0.36562236150105787,-0.9998376343068236,1.0,-0.8565809733024341,-0.9897945618220866,-0.9995328120661238,0.30340136054421774,0.6609977324263039,1.0
c3_drum_070,c3/drum/070.wav,ドォン,5,4.33,0.18352556228637695,-0.3463729222615559,-0.9998249805710602,1.0,-0.7874885467785555,-0.9886379675250723,-0.9992284150943673,0.30340136054421774,0.6029478458049887,1.0
c3_drum_071,c3/drum/071.wav,ドォン,5,4.33,0.1800386905670166,-0.32947190602620435,-0.9998250143894817,1.0,-0.8440879143927245,-0.9907063278777721,-0.9995818450268112,0.30340136054421774,0.6609977324263039,1.0
c3_drum_072,c3/drum/072.wav,ドォン,5,4.33,0.16949057579040527,-0.3536597887674968,-0.9998128576308327,1.0,-0.8429589152382353,-0.987362252999331,-0.9993530547829574,0.30340136054421774,0.6029478458049887,1.0
c3_drum_073,c3/drum/073.wav,ドォン,5,4.33,0.16567492485046387,-0.3363672892252605,-0.999852808946463,1.0,-0.9070575538223926,-0.991066524590093,-0.9992583594937252,0.30340136054421774,0.7770975056689343,1.0
c3_drum_074,c3/drum/074.wav,ドォン,5,4.33,0.22404281298319498,-0.3596522013346355,-0.9998182260495627,1.0,-0.8072609894763743,-0.9878160770632907,-0.9968363319178062,0.30340136054421774,0.4868480725623583,1.0
c3_drum_075,c3/drum/075.wav,ドォン,5,4.33,0.21652968724568686,-0.39965152740478516,-0.9998483426627656,1.0,-0.8490657915432926,-0.9896495359177272,-0.999063080695115,0.30340136054421774,0.4868480725623583,1.0
c3_drum_076,c3/drum/076.wav,ドォン,5,4.33,0.2134403387705485,-0.3331608772277832,-0.999839008344668,1.0,-0.8180501283096686,-0.9891604011588273,-0.9988531934111234,0.30340136054421774,0.5448979591836735,1.0
c3_drum_077,c3/drum/077.wav,ドォン,5,4.33,0.2062967618306478,-0.3480052947998047,-0.9998246082809455,1.0,-0.7680002247270121,-0.9871766347704145,-0.9986883485764008,0.30340136054421774,0.37074829931972786,1.0
c3_drum_078,c3/drum/078.wav,ドォン,5,4.33,0.2348459561665853,-0.3725457191467285,-0.9998734658465149,1.0,-0.8330790552246141,-0.9851104974381282,-0.9987631789709519,0.30340136054421774,0.4868480725623583,1.0
c3_drum_079,c3/drum/079.wav,ドォン,5,4.33,0.1747593879699707,-0.3583256403605144,-0.9998162496250406,1.0,-0.8217064564807814,-0.9902596569827281,-0.9993740083923381,0.30340136054421774,0.6029478458049887,1.0
c3_drum_080,c3/drum/080.wav,ドォン,5,4.33,0.20435341199239096,-0.3613858222961426,-0.999830692062603,1.0,-0.7514515947661038,-0.9894928925295612,-0.9985527452192748,0.5356009070294785,0.4287981859410431,1.0
c3_drum_082,c3/drum/082.wav,ドォン,5,4.33,0.22349039713541666,-0.38423569997151685,-0.9998521672485052,1.0,-0.8173166755750223,-0.9865788914826359,-0.9988914609557458,0.5356009070294785,0.4287981859410431,1.0
c3_drum_083,c3/drum/083.wav,ドォン,5,4.33,0.18701434135437012,-0.32120625178019213,-0.9998006637489552,1.0,-0.7422684992239299,-0.9848481519715809,-0.9989228951586538,0.5356009070294785,0.37074829931972786,1.0
c3_drum_084,c3/drum/084.wav,ドォン,5,4.33,0.2257976531982422,-0.3595590591430664,-0.9998485045057185,1.0,-0.8361088658700928,-0.9846705041551084,-0.9986093607622815,0.30340136054421774,0.4868480725623583,1.0
c3_drum_085,c3/drum/085.wav,ドォン,5,4.33,0.1706543763478597,-0.29904699325561523,-0.9997705770269563,1.0,-0.7476331174218158,-0.9851988963378152,-0.9991776071378017,0.5356009070294785,0.4868480725623583,1.0
c3_drum_086,c3/drum/086.wav,ドォン,5,4.33,0.20352880160013834,-0.3060532410939534,-0.9998708203720125,1.0,-0.8022752480955315,-0.9883449298804983,-0.9991986150528336,0.30340136054421774,0.4287981859410431,1.0
c3_drum_087,c3/drum/087.wav,ドォン,5,4.33,0.1862649122873942,-0.27885381380716967,-0.9998545306046921,1.0,-0.8020711770326561,-0.9891527962663359,-0.9993711002034262,0.30340136054421774,0.6609977324263039,1.0
c3_drum_088,c3/drum/088.wav,ドォン,5,4.33,0.1563746134440104,-0.28147379557291674,-0.9997451472446056,1.0,-0.716426394341505,-0.9857034444097311,-0.9982142751578137,0.5356009070294785,0.4287981859410431,1.0
c3_drum_089,c3/drum/089.wav,ドォン,5,4.33,0.14136385917663574,-0.2762904167175293,-0.9997690411871887,1.0,-0.7714702985156603,-0.9890575968993133,-0.9992512836702473,0.30340136054421774,0.5448979591836735,1.0
c3_drum_090,c3/drum/090.wav,ドォン,5,4.33,0.19531122843424478,-0.3303180535634358,-0.9998418035053142,1.0,-0.7972804518327824,-0.9900908882500111,-0.9987019343538872,0.5356009070294785,0.4287981859410431,1.0
c3_drum_091,c3/drum/091.wav,ドォン,5,4.33,0.1639253298441569,-0.28433704376220703,-0.9997844625922213,1.0,-0.7733672238708593,-0.9897347237081264,-0.9989810679713426,0.30340136054421774,0.5448979591836735,1.0
c3_drum_092,c3/drum/092.wav,ドォン,5,4.33,0.1363984743754069,-0.24352176984151197,-0.9997916867265559,1.0,-0.8333915305569645,-0.9941569519207125,-0.9996082433539659,0.5356009070294785,0.7190476190476189,1.0
c3_drum_093,c3/drum/093.wav,ドォン,5,4.33,0.15411901473999023,-0.2784783045450847,-0.9998332674432296,1.0,-0.8629879759045518,-0.9907913706285018,-0.9996158208254491,0.30340136054421774,0.7770975056689343,1.0
